"Date","Particulars","Supplier","Voucher No.","Voucher Type","Value","Gross Total","Purchase ZCOL","IGST Tax","800012-Clearing Cess","CGST Tax","SGST Tax","Clean Engry Cess","BasicCustomsduty-Amt","Freight/Quantity","Handling Charges","Mat.INS-Fixed","Miscellaneous Chrges","DischargePort Ag.Chg","Steve dooring@Unload","Vessel Insurance","Wharfage Un. Charges","OTB Procurement","Freight(Fixed Value)","Mine Transpt charge","NMED FUND (2%)","NMED FUND (30%)","Royalty charges %","Rail.Term./MT","Rake Unl. Chr./MT","Sizing charges","Stoving Charges"
"15 Jul 2023","","","4610001935","Purcahse Order ZSTO","0.00","0.00 Cr","","","","","","","","","","","","","","","","","","","","","","","","",""
"15 Jul 2023","","","4610001936","Purcahse Order ZSTO","0.00","0.00 Cr","","","","","","","","","","","","","","","","","","","","","","","","",""
"15 Jul 2023","","","4610001937","Purcahse Order ZSTO","0.00","0.00 Cr","","","","","","","","","","","","","","","","","","","","","","","","",""
"15 Jul 2023","","","4610001938","Purcahse Order ZSTO","0.00","0.00 Cr","","","","","","","","","","","","","","","","","","","","","","","","",""
"15 Jul 2023","","","4610001939","Purcahse Order ZSTO","0.00","0.00 Cr","","","","","","","","","","","","","","","","","","","","","","","","",""
"15 Jul 2023","","","4610001940","Purcahse Order ZSTO","0.00","0.00 Cr","","","","","","","","","","","","","","","","","","","","","","","","",""
"15 Jul 2023","","","4610001941","Purcahse Order ZSTO","0.00","0.00 Cr","","","","","","","","","","","","","","","","","","","","","","","","",""
"15 Jul 2023","","","4610001942","Purcahse Order ZSTO","0.00","0.00 Cr","","","","","","","","","","","","","","","","","","","","","","","","",""
"15 Jul 2023","","","4610001943","Purcahse Order ZSTO","0.00","0.00 Cr","","","","","","","","","","","","","","","","","","","","","","","","",""
"15 Jul 2023","","","4610001944","Purcahse Order ZSTO","0.00","0.00 Cr","","","","","","","","","","","","","","","","","","","","","","","","",""
"16 Jul 2023","","","4610001945","Purcahse Order ZSTO","0.00","0.00 Cr","","","","","","","","","","","","","","","","","","","","","","","","",""
"16 Jul 2023","","","4610001946","Purcahse Order ZSTO","0.00","0.00 Cr","","","","","","","","","","","","","","","","","","","","","","","","",""
"16 Jul 2023","","","4610001947","Purcahse Order ZSTO","0.00","0.00 Cr","","","","","","","","","","","","","","","","","","","","","","","","",""
"16 Jul 2023","","","4610001948","Purcahse Order ZSTO","0.00","0.00 Cr","","","","","","","","","","","","","","","","","","","","","","","","",""
"16 Jul 2023","","","4610001949","Purcahse Order ZSTO","0.00","0.00 Cr","","","","","","","","","","","","","","","","","","","","","","","","",""
"16 Jul 2023","","","4610001950","Purcahse Order ZSTO","0.00","0.00 Cr","","","","","","","","","","","","","","","","","","","","","","","","",""
"16 Jul 2023","","","4610001951","Purcahse Order ZSTO","0.00","0.00 Cr","","","","","","","","","","","","","","","","","","","","","","","","",""
"16 Jul 2023","","","4610001952","Purcahse Order ZSTO","0.00","0.00 Cr","","","","","","","","","","","","","","","","","","","","","","","","",""
"16 Jul 2023","","","4610001953","Purcahse Order ZSTO","0.00","0.00 Cr","","","","","","","","","","","","","","","","","","","","","","","","",""
"16 Jul 2023","","","4610001954","Purcahse Order ZSTO","0.00","0.00 Cr","","","","","","","","","","","","","","","","","","","","","","","","",""
"17 Jul 2023","0000010936-Ideatec Softwares (India) Pvt Ltd","0000010936-Ideatec Softwares (India) Pvt Ltd","4500003558","Purcahse Order ZSPR","4,749.90","5,604.88 Cr","","","","427.49 Dr","427.49 Dr","","","","","","","","","","","","","","","","","","","",""
"17 Jul 2023","0000030876-Power Tech Electrical Engineering","0000030876-Power Tech Electrical Engineering","4540005794","Purcahse Order ZSER","40,500.00","47,790.00 Cr","","","","3,645.00 Dr","3,645.00 Dr","","","","","","","","","","","","","","","","","","","",""
"17 Jul 2023","0000011869-Hi Tech Calibration Services","0000011869-Hi Tech Calibration Services","4540005795","Purcahse Order ZSER","3,400.00","7,412.00 Cr","","","","306.00 Dr","306.00 Dr","","","","","","","","","","","","","","","","","","","",""
"17 Jul 2023","0000090145-Adani Enterprises Limited","0000090145-Adani Enterprises Limited","4600001075","Purcahse Order ZCOL","20,40,60,000.00","22,62,63,000.00 Cr","20,40,60,000.00 Dr","","1,20,00,000.00 Dr","51,01,500.00 Dr","51,01,500.00 Dr","","","","","","","","","","","","","","","","","","","",""
"18 Jul 2023","0000010353-M.L. Engineering","0000010353-M.L. Engineering","4500003559","Purcahse Order ZSPR","95,000.00","1,12,100.00 Cr","","","","8,550.00 Dr","8,550.00 Dr","","","","","","","","","","","","","","","","","","","",""
"18 Jul 2023","0000011137-Shabbir Tools Mart","0000011137-Shabbir Tools Mart","4500003561","Purcahse Order ZSPR","13,612.80","16,063.10 Cr","","","","1,225.15 Dr","1,225.15 Dr","","","","","","","","","","","","","","","","","","","",""
"18 Jul 2023","0000010033-BVL Power Systems Pvt. Ltd.","0000010033-BVL Power Systems Pvt. Ltd.","4500003562","Purcahse Order ZSPR","39,200.00","46,256.00 Cr","","7,056.00 Dr","","","","","","","","","","","","","","","","","","","","","","",""
"18 Jul 2023","0000030717-Lanson Motors Private Limited","0000030717-Lanson Motors Private Limited","4530001041","Purcahse Order ZASS","1,00,77,927.00","2,01,55,854.00 Cr","","","","","","","","","","","","","","","","","","","","","","","","",""
"18 Jul 2023","0000011583-NPC Systems","0000011583-NPC Systems","49","Purcahse Order ZNPA","7,203.00","8,499.54 Cr","","","","648.27 Dr","648.27 Dr","","","","","","","","","","","","","","","","","","","",""
"19 Jul 2023","0000010187-S.S.Rubbers Pvt Ltd","0000010187-S.S.Rubbers Pvt Ltd","4500003563","Purcahse Order ZSPR","76,800.00","90,624.00 Cr","","13,824.00 Dr","","","","","","","","","","","","","","","","","","","","","","",""
"19 Jul 2023","0000011098-Happy  Kid's Play Systems","0000011098-Happy  Kid's Play Systems","4530001042","Purcahse Order ZASS","1,79,337.25","2,00,857.73 Cr","","","","10,760.24 Dr","10,760.24 Dr","","","","","","","","","","","","","","","","","","","",""
"19 Jul 2023","0000031234-Alpha Hospitals","0000031234-Alpha Hospitals","4540005796","Purcahse Order ZSER","7,407.00","7,407.00 Cr","","","","","","","","","","","","","","","","","","","","","","","","",""
"19 Jul 2023","0000031234-Alpha Hospitals","0000031234-Alpha Hospitals","4540005797","Purcahse Order ZSER","5,382.00","5,382.00 Cr","","","","","","","","","","","","","","","","","","","","","","","","",""
"20 Jul 2023","0000011011-Shravana Engineers","0000011011-Shravana Engineers","4500003564","Purcahse Order ZSPR","2,84,052.00","3,35,181.36 Cr","","51,129.36 Dr","","","","","","","","","","","","","","","","","","","","","","",""
"20 Jul 2023","0000010570-Goodwill Engineering Company","0000010570-Goodwill Engineering Company","4500003565","Purcahse Order ZSPR","67,060.00","79,130.80 Cr","","","","6,035.40 Dr","6,035.40 Dr","","","","","","","","","","","","","","","","","","","",""
"20 Jul 2023","0000010086-Hindustan Hydraulics & Pneumatics","0000010086-Hindustan Hydraulics & Pneumatics","4500003566","Purcahse Order ZSPR","675.00","796.50 Cr","","","","60.75 Dr","60.75 Dr","","","","","","","","","","","","","","","","","","","",""
"20 Jul 2023","0000010103-J.K.T Electricals","0000010103-J.K.T Electricals","4500003567","Purcahse Order ZSPR","11,760.00","13,876.80 Cr","","","","1,058.40 Dr","1,058.40 Dr","","","","","","","","","","","","","","","","","","","",""
"20 Jul 2023","0000011892-INTAS AUTOMATIONS","0000011892-INTAS AUTOMATIONS","4500003568","Purcahse Order ZSPR","11,400.00","15,222.00 Cr","","","","1,026.00 Dr","1,026.00 Dr","","","","","","","","","","","","","","","","","","","",""
"20 Jul 2023","0000010103-J.K.T Electricals","0000010103-J.K.T Electricals","4500003569","Purcahse Order ZSPR","25,145.00","29,671.10 Cr","","","","2,263.05 Dr","2,263.05 Dr","","","","","","","","","","","","","","","","","","","",""
"20 Jul 2023","0000010322-Rubber Age Industries","0000010322-Rubber Age Industries","4510001718","Purcahse Order ZCON","24,000.00","28,320.00 Cr","","","","2,160.00 Dr","2,160.00 Dr","","","","","","","","","","","","","","","","","","","",""
"20 Jul 2023","0000030359-RR Insulation","0000030359-RR Insulation","4540005798","Purcahse Order ZSER","5,93,100.00","6,99,858.00 Cr","","","","53,379.00 Dr","53,379.00 Dr","","","","","","","","","","","","","","","","","","","",""
"20 Jul 2023","0000031517-VB Interior & Constructions","0000031517-VB Interior & Constructions","4540005799","Purcahse Order ZSER","28,800.00","62,784.00 Cr","","","","2,592.00 Dr","2,592.00 Dr","","","","","","","","","","","","","","","","","","","",""
"21 Jul 2023","0000012046-FLUID VALVE CO","0000012046-FLUID VALVE CO","4500003570","Purcahse Order ZSPR","5,775.00","6,814.50 Cr","","","","519.75 Dr","519.75 Dr","","","","","","","","","","","","","","","","","","","",""
"21 Jul 2023","0000011416-Creative Engineers","0000011416-Creative Engineers","4500003571","Purcahse Order ZSPR","54,800.00","64,664.00 Cr","","","","4,932.00 Dr","4,932.00 Dr","","","","","","","","","","","","","","","","","","","",""
"21 Jul 2023","0000011496-TN Oxygen Private Limited","0000011496-TN Oxygen Private Limited","4510001719","Purcahse Order ZCON","21,000.00","24,780.00 Cr","","","","1,890.00 Dr","1,890.00 Dr","","","","","","","","","","","","","","","","","","","",""
"21 Jul 2023","0000012045-VERTIV ENERGY PRIVATE LIMITED","0000012045-VERTIV ENERGY PRIVATE LIMITED","4540005800","Purcahse Order ZSER","22,500.00","26,550.00 Cr","","","","2,025.00 Dr","2,025.00 Dr","","","","","","","","","","","","","","","","","","","",""
"21 Jul 2023","0000030843-Fast Track Pvt. Ltd.","0000030843-Fast Track Pvt. Ltd.","4540005801","Purcahse Order ZSER","52,012.00","54,612.60 Cr","","","","1,300.30 Dr","1,300.30 Dr","","","","","","","","","","","","","","","","","","","",""
"21 Jul 2023","0000011833-RE Sustainability IWM Solutions Lim","0000011833-RE Sustainability IWM Solutions Lim","4540005802","Purcahse Order ZSER","10,875.00","12,832.50 Cr","","","","978.75 Dr","978.75 Dr","","","","","","","","","","","","","","","","","","","",""
"24 Jul 2023","0000011797-STAR OFFICE BAZAAR PVT LTD","0000011797-STAR OFFICE BAZAAR PVT LTD","4520000935","Purcahse Order ZDOM","14,685.00","16,644.30 Cr","","","","979.65 Dr","979.65 Dr","","","","","","","","","","","","","","","","","","","",""
"24 Jul 2023","0000012042-J.KRISHNAMOORTHY","0000012042-J.KRISHNAMOORTHY","4540005803","Purcahse Order ZSER","1,75,306.00","1,75,306.00 Cr","","","","","","","","","","","","","","","","","","","","","","","","",""
"24 Jul 2023","0000010984-VK Engineering & Services","0000010984-VK Engineering & Services","4540005804","Purcahse Order ZSER","12,600.00","14,868.00 Cr","","","","1,134.00 Dr","1,134.00 Dr","","","","","","","","","","","","","","","","","","","",""
"24 Jul 2023","0000011565-Sri Sai Engineering","0000011565-Sri Sai Engineering","4540005805","Purcahse Order ZSER","1,60,000.00","1,60,000.00 Cr","","","","","","","","","","","","","","","","","","","","","","","","",""
"24 Jul 2023","0000030876-Power Tech Electrical Engineering","0000030876-Power Tech Electrical Engineering","4540005806","Purcahse Order ZSER","1,40,000.00","1,65,200.00 Cr","","","","12,600.00 Dr","12,600.00 Dr","","","","","","","","","","","","","","","","","","","",""
"25 Jul 2023","0000010913-Amithi Energy","0000010913-Amithi Energy","4530001043","Purcahse Order ZASS","45,80,440.00","58,62,963.20 Cr","","","","6,41,261.60 Dr","6,41,261.60 Dr","","","","","","","","","","","","","","","","","","","",""
"25 Jul 2023","0000011538-Krishna Enterprises","0000011538-Krishna Enterprises","4540005807","Purcahse Order ZSER","7,710.00","9,097.80 Cr","","","","693.90 Dr","693.90 Dr","","","","","","","","","","","","","","","","","","","",""
"25 Jul 2023","0000011538-Krishna Enterprises","0000011538-Krishna Enterprises","4540005808","Purcahse Order ZSER","37,430.00","44,167.40 Cr","","","","3,368.70 Dr","3,368.70 Dr","","","","","","","","","","","","","","","","","","","",""
"26 Jul 2023","0000012040-CPR KEMPRODUCTS INDIA PVT LTD","0000012040-CPR KEMPRODUCTS INDIA PVT LTD","4500003560","Purcahse Order ZSPR","62,125.00","73,307.50 Cr","","","","5,591.25 Dr","5,591.25 Dr","","","","","","","","","","","","","","","","","","","",""
"26 Jul 2023","0000011144-SS Engineers & Polymers","0000011144-SS Engineers & Polymers","4500003573","Purcahse Order ZSPR","73,440.00","86,659.20 Cr","","13,219.20 Dr","","","","","","","","","","","","","","","","","","","","","","",""
"26 Jul 2023","0000030590-Cold Point Pvt.Ltd","0000030590-Cold Point Pvt.Ltd","4530001044","Purcahse Order ZASS","54,509.00","68,656.52 Cr","","","","7,073.76 Dr","7,073.76 Dr","","","","","","","","","","","","","","","","","","","",""
"26 Jul 2023","0000030401-P.Tamilselvi","0000030401-P.Tamilselvi","4540005809","Purcahse Order ZSER","1,62,080.00","1,62,080.00 Cr","","","","","","","","","","","","","","","","","","","","","","","","",""
"26 Jul 2023","0000031274-Magimaidass Rani","0000031274-Magimaidass Rani","4540005810","Purcahse Order ZSER","2,27,296.00","2,27,296.00 Cr","","","","","","","","","","","","","","","","","","","","","","","","",""
"26 Jul 2023","0000031142-Archer Integrated Services Pvt.Ltd.","0000031142-Archer Integrated Services Pvt.Ltd.","4540005811","Purcahse Order ZSER","7,15,905.50","7,60,799.48 Cr","","","","22,446.99 Dr","22,446.99 Dr","","","","","","","","","","","","","","","","","","","",""
"26 Jul 2023","0000060123-Sai Baba Business Solutions Pvt Ltd","0000060123-Sai Baba Business Solutions Pvt Ltd","4540005812","Purcahse Order ZSER","11,500.00","13,570.00 Cr","","","","1,035.00 Dr","1,035.00 Dr","","","","","","","","","","","","","","","","","","","",""
"26 Jul 2023","0000030485-MARS Pest Management Systems (I) Pv","0000030485-MARS Pest Management Systems (I) Pv","4540005813","Purcahse Order ZSER","6,500.00","7,670.00 Cr","","","","585.00 Dr","585.00 Dr","","","","","","","","","","","","","","","","","","","",""
"26 Jul 2023","0000011538-Krishna Enterprises","0000011538-Krishna Enterprises","4540005814","Purcahse Order ZSER","91,000.00","1,07,380.00 Cr","","","","8,190.00 Dr","8,190.00 Dr","","","","","","","","","","","","","","","","","","","",""
"27 Jul 2023","0000800005-V. K. Pump Industries Pvt Ltd","0000800005-V. K. Pump Industries Pvt Ltd","4500003574","Purcahse Order ZSPR","44,000.00","51,920.00 Cr","","7,920.00 Dr","","","","","","","","","","","","","","","","","","","","","","",""
"27 Jul 2023","0000030156-Y. Kanchana","0000030156-Y. Kanchana","4540005815","Purcahse Order ZSER","1,14,020.74","1,34,544.48 Cr","","","","10,261.87 Dr","10,261.87 Dr","","","","","","","","","","","","","","","","","","","",""
"28 Jul 2023","0000010214-Sri Ambaajee Electricals","0000010214-Sri Ambaajee Electricals","4500003575","Purcahse Order ZSPR","11,260.00","13,522.80 Cr","","","","1,013.40 Dr","1,013.40 Dr","","","","","","","","","","","","","","","","","","","",""
"28 Jul 2023","0000010173-Rahul Cables","0000010173-Rahul Cables","4500003576","Purcahse Order ZSPR","35,400.00","43,660.00 Cr","","","","3,186.00 Dr","3,186.00 Dr","","","","","","","","","","","","","","","","","","","",""
"28 Jul 2023","0000010788-The Precision Scientific Co","0000010788-The Precision Scientific Co","4510001720","Purcahse Order ZCON","13,894.00","16,141.36 Cr","","","","1,123.68 Dr","1,123.68 Dr","","","","","","","","","","","","","","","","","","","",""
"28 Jul 2023","0000012051-RIYA INC","0000012051-RIYA INC","4520000936","Purcahse Order ZDOM","9,000.00","10,620.00 Cr","","","","810.00 Dr","810.00 Dr","","","","","","","","","","","","","","","","","","","",""
"28 Jul 2023","0000011085-Kalpvruksh Office Automation India","0000011085-Kalpvruksh Office Automation India","4520000937","Purcahse Order ZDOM","12,000.00","14,160.00 Cr","","","","1,080.00 Dr","1,080.00 Dr","","","","","","","","","","","","","","","","","","","",""
"28 Jul 2023","","","4610001955","Purcahse Order ZSTO","0.00","0.00 Cr","","","","","","","","","","","","","","","","","","","","","","","","",""
"29 Jul 2023","0000010395-KASA ANLAGEN INDIA PVT LTD","0000010395-KASA ANLAGEN INDIA PVT LTD","4500003577","Purcahse Order ZSPR","19,475.00","22,980.52 Cr","","","","1,752.76 Dr","1,752.76 Dr","","","","","","","","","","","","","","","","","","","",""
"29 Jul 2023","0000012053-BALAJI ASSOCIATES","0000012053-BALAJI ASSOCIATES","4500003578","Purcahse Order ZSPR","12,54,501.44","14,80,311.71 Cr","","2,25,810.27 Dr","","","","","","","","","","","","","","","","","","","","","","",""
"29 Jul 2023","0000012014-R K ENTERPRISES","0000012014-R K ENTERPRISES","4500003579","Purcahse Order ZSPR","93,200.00","2,07,176.01 Cr","","16,776.00 Dr","","","","","","","","","","","","","","","","","","","","","","",""
"29 Jul 2023","0000010884-MOKTALI ENGINEERING COMPANY","0000010884-MOKTALI ENGINEERING COMPANY","4500003580","Purcahse Order ZSPR","40,565.00","46,731.70 Cr","","","","3,650.85 Dr","3,650.85 Dr","","","","","","","","","","","","","","","","","","","",""
"29 Jul 2023","0000010570-Goodwill Engineering Company","0000010570-Goodwill Engineering Company","4510001721","Purcahse Order ZCON","17,815.00","21,021.70 Cr","","","","1,603.35 Dr","1,603.35 Dr","","","","","","","","","","","","","","","","","","","",""
"29 Jul 2023","0000030513-Sunil","0000030513-Sunil","4540005817","Purcahse Order ZSER","6,22,543.20","7,21,334.18 Cr","","","","49,395.49 Dr","49,395.49 Dr","","","","","","","","","","","","","","","","","","","",""
"29 Jul 2023","0000012049-SRI SAKTHI ENTERPRISES","0000012049-SRI SAKTHI ENTERPRISES","4540005818","Purcahse Order ZSER","30,000.00","30,000.00 Cr","","","","","","","","","","","","","","","","","","","","","","","","",""
"31 Jul 2023","0000011927-PRASANNA POLYMNERS","0000011927-PRASANNA POLYMNERS","4500003581","Purcahse Order ZSPR","14,640.00","31,915.20 Cr","","","","1,317.60 Dr","1,317.60 Dr","","","","","","","","","","","","","","","","","","","",""
"31 Jul 2023","0000012055-UNIQUE TRADERS","0000012055-UNIQUE TRADERS","4500003582","Purcahse Order ZSPR","44,500.00","52,510.00 Cr","","","","4,005.00 Dr","4,005.00 Dr","","","","","","","","","","","","","","","","","","","",""
